rid,rTitle,rText 
bmw629,InstaVolt to roll out 200 new rapids across UK,"Tim Ostler said:
				
					?
				
			
		
		InstaVolt confirms UK-wide rapid charger roll-out - Zap-Map

Tim Payne, CEO at InstaVolt, said: “ChargePoint will fulfil two important criteria for us: the charging units are future-proofed so the units can be configured to meet the precise requirements of any site and can be scaled incrementally as demand for higher rate charging increases.Click to expand...
	
Back to topic...

I agree units look good but a bit depressed that we are getting a new, rooky company who are going to deploy.  I guess the issue is those with most experience (Chargemaster and Podpoint) make their own hardware so are competitors.  Lots of jobs on their web site so they are gearing up but (as said many times here) it is awfully difficult to make money with rapid chargers - look at the number who deserted EH once they had to pay!
					 "
bmw630,InstaVolt to roll out 200 new rapids across UK,"Renaissance said:
				
					?
				
			
		
		What sort of production rate are they aiming for, though? As good as the i-Pace may be, it'll never ""beat"" the Model 3 if they're only building low 10s of thousands per year.

(on the other hand, we'll no doubt see i-Pace's hitting UK streets long before the Model 3 arrives)Click to expand...
	
Don't know. Nobody is talking and if they did I would not be allowed to say.
					 "
bmw631,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		Accidentally deleted this post by @Mr_G   (sorry about that)


I think if somebody is prepared to go north of £40k for a car with the options they want then a lot of them can and will go on up to I-Pace prices seeing it as better value for money. No hatch on the M3 matters to many.Click to expand...
	
Fair enough  - time to get back on topic.
					 "
bmw632,InstaVolt to roll out 200 new rapids across UK,"£12M funding should help them get going.

InstaVolt  powers up for growth with £12m investment package - Zouk Capital

Maybe they could do a deal with Vince, buy out the EH and start upgrading.  He could still provide power and get PR by dual branding ""InstaVolt powered by Ecotricity"".
					 "
bmw633,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		£12M funding should help them get going.

InstaVolt  powers up for growth with £12m investment package - Zouk Capital

Maybe they could do a deal with Vince, buy out the EH and start upgrading.  He could still provide power and get PR by dual branding ""InstaVolt powered by Ecotricity"".Click to expand...
	
They are going to have 'fun' if they have teamed up with Venture Capitalists (VCs) for funding. VCs expect 15% per annum growth and an exit with double the money at the five year point. Love to see the business plan. Good luck on that one!
					 "
bmw634,InstaVolt to roll out 200 new rapids across UK,"Flyguy said:
				
					?
				
			
		
		No word on locations, cost structure, accessibility/payment process or time lines for deployment.

So basically just a papp press release.....


... again.Click to expand...
	
The only location mentioned so far is mid Devon.

At least they might fill in a charging black hole with that, but count me sceptical until they actually deliver anything. In particular the website promises their customers ""a guaranteed income for up to 30 years"", so I would expect painfully high at-pump prices.
					 "
bmw635,InstaVolt to roll out 200 new rapids across UK,"Mr_G said:
				
					?
				
			
		
		They are going to have 'fun' if they have teamed up with Venture Capitalists (VCs) for funding. VCs expect 15% per annum growth and an exit with double the money at the five year point. Love to see the business plan. Good luck on that one!Click to expand...
	
""Zouk Capital is a private equity and infrastructure fund manager, investing in the clean and efficient economy"" - Maybe they know what they are getting into?

InstaVolt have a 5 year plan to have 3000 sites with rapid charging. I think we can all agree that would be fabulous - assuming cost of use is affordable. Web site mainly talks 50kW rapid but hopefully change now they have access to Chargepoint technology.
					 "
bmw636,InstaVolt to roll out 200 new rapids across UK,"Duncan said:
				
					?
				
			
		
		In particular the website promises their customers ""a guaranteed income for up to 30 years"", so I would expect painfully high at-pump prices.Click to expand...
	
If they have to guarantee an income, it is their interest to set affordable prices and have the pumps used regularly. It should also allow consistent pricing across all points - far better than variable pricing and driver confusion.
					 "
bmw637,InstaVolt to roll out 200 new rapids across UK,"All these different companies, unless they accept credit card contactless, are still not the solution.
					 "
bmw638,InstaVolt to roll out 200 new rapids across UK,"Zoe Al said:
				
					?
				
			
		
		All these different companies, unless they accept credit card contactless, are still not the solution.Click to expand...
	
InstaVolt have clearly stated pay at pump. Their words below -

We believe that charging an electric vehicle should be quick and easy. It’s why, unlike many other companies, we operate an ‘open charger’ model, so anyone can use our charging points on a pay-as-you-go basis. No monthly subscription and no membership cards are required.
					 "
bmw639,InstaVolt to roll out 200 new rapids across UK,"Barely any chargers deployed but they already have 24 hour support. 

To speak to a member of our technical team, please call our 24-hour helpline on: +44 (0)7887 535002
					 "
bmw640,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		InstaVolt have clearly stated pay at pump. Their words below -

We believe that charging an electric vehicle should be quick and easy. It’s why, unlike many other companies, we operate an ‘open charger’ model, so anyone can use our charging points on a pay-as-you-go basis. No monthly subscription and no membership cards are required.Click to expand...
	
Technically CYC & Polar instant are the same.  No membership card (as they actually make things easier) and no monthly fee.  Unless they expressly say you can use credit cards at them they are no better.
					 "
bmw641,InstaVolt to roll out 200 new rapids across UK,"It doesn't say no app/smartphone required.
					 "
bmw642,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		I feel for the poor person who has to sleep with that mobile phone nearby.

2AM on a Sunday: ""Hi I just bought a Toyota Prius and I was wondering if you could tell me where to plug it in.Click to expand...
	
Thats not how help lines work (if someone has to have a mobile then how does he access information and his scripts or have access for finding out why there is a problem ?). I would hate to be the driver who was stuck without anyone to contact.

Richard
					 "
bmw643,InstaVolt to roll out 200 new rapids across UK,"Re pricing...

They are using chargers made by ChargePoint and on that company's website there is a video showing example usage:


This includes the following screen displayed briefly:


	
	
 

$16.50 for 50kWh works out at $0.33 per kWh, which is about 25p, so if they adopt a similar price I would be more than happy.
					 "
bmw644,InstaVolt to roll out 200 new rapids across UK,"gaberone rex said:
				
					?
				
			
		
		It doesn't say no app/smartphone required.Click to expand...
	
True, but as they only do rapids and are a new entrant with no legacy posts, I will be surprised and disappointed if they don't take the lead on contactless. 

Also, based on a lot of people's experiences with the EH app I doubt an app would meet their ""quick and easy"" statement 
					 "
bmw645,InstaVolt to roll out 200 new rapids across UK,"Matt Beard said:
				
					?
				
			
		
		Re pricing...

They are using chargers made by ChargePoint and on that company's website there is a video showing example usage:


This includes the following screen displayed briefly:


	View attachment 36617
	


$16.50 for 50kWh works out at $0.33 per kWh, which is about 25p, so if they adopt a similar price I would be more than happy.Click to expand...
	
InstaVolt are a totally different company in a totally different country. Not sure you can draw anything from those USA prices!  Chargepoint actually have very different pricing around USA - I have their RFID card and used a few times with Tesla.

I would expect InstaVolt to price based on current market pricing in UK.
					 "
bmw646,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		InstaVolt are a totally different company in a totally different country. Not sure you can draw anything from those USA prices!  Chargepoint actually have very different pricing around USA - I have their RFID card and used a few times with Tesla.

I would expect InstaVolt to price based on current market pricing in UK.Click to expand...
	
My comment was simply based on the idea that if they are rolling out a large number of chargers from one manufacturer, and that manufacturer already has a tariff in place in their home country, they may aim to use a similar tariff here. I noticed another comment that suggested the pricing may be about 30p/kWh.

Edit: Also I took the tariff details from the video, not from any personal experience.
					 "
bmw647,InstaVolt to roll out 200 new rapids across UK,"Returning to the topic.
I hope the company will 'think outside the box' and not put chargers in areas that are already covered, e.g. Milton Keynes and the South (especially London).
If EV's are to be more widely taken up then the current 'black spots' such as Wales and West Midlands, outside of the Birmingham conurbation , need to be considered.
Finally... more competition for Ecotricity rapids can't be a bad thing...
					 "
bmw648,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		True, but as they only do rapids and are a new entrant with no legacy posts, I will be surprised and disappointed if they don't take the lead on contactless.

Also, based on a lot of people's experiences with the EH app I doubt an app would meet their ""quick and easy"" statement Click to expand...
	
With marketing, I tend to be a cynic & think they could have added ""no app"" or ""pay by bank card"", but we can hope!
					 "
bmw649,InstaVolt to roll out 200 new rapids across UK,"gaberone rex said:
				
					?
				
			
		
		With marketing, I tend to be a cynic & think they could have added ""no app"" or ""pay by bank card"", but we can hope!Click to expand...
	
I am really hoping that any new rapids installed are contactless payment. The government have started to ""talk"" and ""take powers"" to make this happen. I think anyone installing new rapids without a facility for contactless will be caught with their pants down and egg on their face.

Richard
					 "
bmw650,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		Laptop?  

07887 is Vodaphone mobile.     I suppose they could be forwarding the number....    I doubt they have a 24/7 help desk with scripts.    They don't have much of anything to support yet.



01453 761455  (Ecotricity)  is a land line number that matches to their home office.   The one time I used it on a Weekend, there was a baby crying in the background.  Either someone forwarded it to their home or they had taken a baby in to the office.

07887 mobile phone numbers • UK Area CodesClick to expand...
	
Well they must be spending a lot more money than a call centre set up would cost. I have a friend who works at one and her latest training is to take calls for gas leaks. So She can cover a lot of different types of call for lots of different companies. If she can be trained up for gas calls then to train her up for Rapids would be a doddle.

Richard
					 "
bmw651,InstaVolt to roll out 200 new rapids across UK,"gaberone rex said:
				
					?
				
			
		
		With marketing, I tend to be a cynic & think they could have added ""no app"" or ""pay by bank card"", but we can hope!Click to expand...
	
I agree but am trying to be positive   I think they were using rapids that didn't support contactless but I am hopeful the new Chargepoint ones will 
					 "
bmw652,InstaVolt to roll out 200 new rapids across UK,"Mike Etchells said:
				
					?
				
			
		
		Returning to the topic.
I hope the company will 'think outside the box' and not put chargers in areas that are already covered, e.g. Milton Keynes and the South (especially London).
If EV's are to be more widely taken up then the current 'black spots' such as Wales and West Midlands, outside of the Birmingham conurbation , need to be considered.
Finally... more competition for Ecotricity rapids can't be a bad thing...Click to expand...
	
I agree and hopefully they have long term vision that although they won't get a lot of revenue initially, it will encourage EV adoption in the more rural areas.
					 "
bmw653,InstaVolt to roll out 200 new rapids across UK,"Matt Beard said:
				
					?
				
			
		
		My comment was simply based on the idea that if they are rolling out a large number of chargers from one manufacturer, and that manufacturer already has a tariff in place in their home country, they may aim to use a similar tariff here. I noticed another comment that suggested the pricing may be about 30p/kWh.

Edit: Also I took the tariff details from the video, not from any personal experience.Click to expand...
	
Yes but if I was setting up a Subway franchise in Newbury I would look at what other fast food costs in Newbury. The fact someone can get a footlong for $3.99 in Ohio wouldnt be relevant 
					 "
bmw654,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		Accidentally deleted this post by @Mr_G   (sorry about that)


I think if somebody is prepared to go north of £40k for a car with the options they want then a lot of them can and will go on up to I-Pace prices seeing it as better value for money. No hatch on the M3 matters to many.Click to expand...
	
In reality for the cost of a Model 3 the more relevant comparison for those who need a hatchback will be with a Volkswagen ID, or whatever Nissan are selling in 2019. I know I shall be looking at the former with great interest.
					 "
bmw655,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		Laptop?  

07887 is Vodaphone mobile.     I suppose they could be forwarding the number....    I doubt they have a 24/7 help desk with scripts.    They don't have much of anything to support yet.



01453 761455  (Ecotricity)  is a land line number that matches to their home office.   The one time I used it on a Weekend, there was a baby crying in the background.  Either someone forwarded it to their home or they had taken a baby in to the office.

07887 mobile phone numbers • UK Area CodesClick to expand...
	
These days it is no issue to be outsourcing helplines to homeworkers -- indeed they should be encouraged -- as long as they have the necessary comms systems to arrange for the necessary service response.
					 "
bmw656,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		£12M funding should help them get going.

InstaVolt  powers up for growth with £12m investment package - Zouk Capital

Maybe they could do a deal with Vince, buy out the EH and start upgrading.  He could still provide power and get PR by dual branding ""InstaVolt powered by Ecotricity"".Click to expand...
	
That HAD crossed my mind too.
					 "
bmw657,InstaVolt to roll out 200 new rapids across UK,"Mike Etchells said:
				
					?
				
			
		
		Returning to the topic.
I hope the company will 'think outside the box' and not put chargers in areas that are already covered, e.g. Milton Keynes and the South (especially London).
If EV's are to be more widely taken up then the current 'black spots' such as Wales and West Midlands, outside of the Birmingham conurbation , need to be considered.
Finally... more competition for Ecotricity rapids can't be a bad thing...Click to expand...
	


....you do realise there aren't any rapids in Birmingham? 
					 "
bmw658,InstaVolt to roll out 200 new rapids across UK,"Tim Ostler said:
				
					?
				
			
		
		These days it is no issue to be outsourcing helplines to homeworkers -- indeed they should be encouraged -- as long as they have the necessary comms systems to arrange for the necessary service response.Click to expand...
	
This is quite common, VOIP technology means you can employ people who don't need to go to an office to work.

A lot of jobs will hopefully end up this way, and it's better for productivity for a lot of job types.
					 "
bmw659,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		Volvo are suppose to have an BEV for 2019Click to expand...
	
With Volvo's move upmarket, there's another BEV I shall probably not be able to afford...!
					 "
bmw660,InstaVolt to roll out 200 new rapids across UK,"AtTheVan said:
				
					?
				
			
		
		This is quite common, VOIP technology means you can employ people who don't need to go to an office to work.

A lot of jobs will hopefully end up this way, and it's better for productivity for a lot of job types.Click to expand...
	
Yes workers can pretty much be based anywhere. No need for one employee to sit there waiting for the occasional call. Probably less than £25/day to have a 24/7 phone hepline. In fact probably a lot more cost effective for a company to have all calls initially routed to a ""call center"" and spend the savings on chargers.

Richard
					 "
bmw661,InstaVolt to roll out 200 new rapids across UK,"Ticklestick said:
				
					?
				
			
		
		....you do realise there aren't any rapids in Birmingham? Click to expand...
	
You not counting the IKEA rapid at Wednesbury, the Birmingham airport one, the Nissan dealer ones?
					 "
bmw662,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		I just used my burner account to get a quote.

A basic UK based answering service  is a about £350 a month for something like 250 minutes. (or was it 500)  Calls roll over to the US at night.   At this price, THey can take messages or orders but not follow a tech support script.

This would be enough to set up someone with an account or start a charge.  Real problems would have to be take a message and we will call you back.  The quote includes them sending a text message for any thing that needs a call back.


An Indian tech support centre is about $20 an hour.    I didn't get a quote.  There could be set up fees and the price could be higher for small customer.Click to expand...
	
Pretty cheap if the rapid charger calls are routed along with the other customer calls such as enrolling and general customer enquiries. I think most call centers are pretty flexible but at a price of course. Pretty easy to set up a text or even DTMF based server to reset chargers etc if that is usually done by a dedicated PC over the internet. The hope would be that Instavolt would follow the Tesla/Fastned way and have reliable chargers in Hubs that are monitored like the ABB chargers.  Then have quick repair times such that a customer is very unlikely to ever see a problem,

Richard
					 "
bmw663,InstaVolt to roll out 200 new rapids across UK,"Zoe Al said:
				
					?
				
			
		
		Technically CYC & Polar instant are the same.  No membership card (as they actually make things easier) and no monthly fee.  Unless they expressly say you can use credit cards at them they are no better.Click to expand...
	
Not so. Polar Instant is a pre-pay with a minimum top-up (as is Chargepoint Genie and Pod-Point) 
CYC is post-pay, monthly.

Ecotricity is true pay-as-you-go, and you can use credit cards - but you do need to key the details in to your phone rather than use a POS terminal; admittedly a bit fiddly.
Fortum Charge and Drive networks (Franklin Energy, evDriver etc) are pay-as-you-go too.
					 "
bmw664,InstaVolt to roll out 200 new rapids across UK,"Steve Thayne said:
				
					?
				
			
		
		You not counting the IKEA rapid at Wednesbury, the Birmingham airport one, the Nissan dealer ones?Click to expand...
	
No I'm not - 

- Wednesbury isn't in birmingham, it's also on private land and not 24hr
- Birmingham airport is on private land and requires special access, you have to pay parking as I understand it too! At airport prices! 
- Nissan dealer ones are singular - only west way in ""sutton"" is a rapid (or are there two? colliers tyseley?) - either way they're private and not open to all. 

So no. Birmingham has no rapids. I stand by my assertion. 

Ironic since birmingham is a real EV hotspot.
					 "
bmw665,InstaVolt to roll out 200 new rapids across UK,"Ticklestick said:
				
					?
				
			
		
		No I'm not -

- Wednesbury isn't in birmingham, it's also on private land and not 24hr
- Birmingham airport is on private land and requires special access, you have to pay parking as I understand it too! At airport prices!
- Nissan dealer ones are singular - only west way in ""sutton"" is a rapid (or are there two? colliers tyseley?) - either way they're private and not open to all.

So no. Birmingham has no rapids. I stand by my assertion.

Ironic since birmingham is a real EV hotspot.Click to expand...
	
OK no Rapids open 24/7 available to all - I understand now.
					 "
bmw666,InstaVolt to roll out 200 new rapids across UK,"Steve Thayne said:
				
					?
				
			
		
		OK no Rapids open 24/7 available to all - I understand now.Click to expand...
	
Yes I'm glad you finally understand that Birmingham has no actual public rapid charge points. With the exception of an obscure one that's hard to get into at the airport. The closest real one is lichfield and that's a very busy one as you can imagine. Edit: and not 24 hour either now I think about it! 

It's pathetic for the so called ""2nd city"" to be totally devoid of usable rapids.

I'm glad we finally have mutual understanding of why this needs to change 
					 "
bmw667,InstaVolt to roll out 200 new rapids across UK,"I think Steve with your help tickle,  highlight the rapid problem in Birmingham.  Cause you got the services around Birmingham as well I'm Franklin,  Hopwood etc. As well.  But other rapids like you mention from ikea to Nissan''s dealers are not 24/7   

Anyway need rapid chargers in say star city,  small health etc.   With 24/7 but also one can argue (esp cause of costs) at least for now what's the need.  I mean there is a lot of destinations chargers esp in city centre (not including they might not be working 100% like at temple row that other problem) 

When u go to city centre to work / shop etc  u most often going to be for at least couple hours hence destination chargers are better.  Like instead of paying  £25k for one rapid at bull ring car park.  Use that same to fit 83 fast chargers in bull ring instead (which make ice much less of a problem and give many  points for many eV cars to use)

If they park at bull ring for couple hours should get a lot of charge back and if than need more charge on way home like Manchester say or Cardiff could stop on rapid enroute
					 "
bmw668,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		More and more cars can charge at both 7kW 1-? and 11kW 3-?.    In about a year we are going to have  LEAF, Zoe,  i3, iPace, MS, MX all with batteries around or above 40kWh.      150 miles or more of real range  and 11kW charging  greatly reduces the need for rapid chargers in city centres. 
.Click to expand...
	
I completely agree. I drove down to Cambridge for a meeting recently, parked up at a Tesla destination charger giving 11kW for the day and had enough juice by close of play to be able to drive straight bac kto Sheffield without further stops.
200+ mile range and 11kW 3phase destination charging completely changes the mindset of worry about charging.
					 "
bmw669,InstaVolt to roll out 200 new rapids across UK,"Flyguy said:
				
					?
				
			
		
		.
200+ mile range and 11kW 3phase destination charging completely changes the mindset of worry about charging.Click to expand...
	
Like like like 

That is a classic statement. It should be on the office wall of every charging company.  

I would say 11/22 kWh so it includes a half day destination as well. That might be all that is needed with rapid rapids en-route (or where the DNO can supply!) for long distance work..
					 "
bmw670,InstaVolt to roll out 200 new rapids across UK,"andrew*debbie said:
				
					?
				
			
		
		Yeah.   To a large extent, rapids in a city centre  are solving a 24kWh problem.    

The current and next generation of EVs make better use of destination chargers and really only need rapids for en-route charging.

Looking ahead, what we need are 3-phase destination chargers.  City residents need somewhere to recharge overnight.

More and more cars can charge at both 7kW 1-? and 11kW 3-?.    In about a year we are going to have  LEAF, Zoe,  i3, iPace, MS, MX all with batteries around or above 40kWh.      150 miles or more of real range  and 11kW charging  greatly reduces the need for rapid chargers in city centres. 


EV Taxis need dedicated taxi-only rapid chargers.Click to expand...
	

I don't disagree with you (other than the fact there's waaaay too few destination chargers but that's off topic!)

However there's a vast difference between zero rapids and non-zero rapids.

You literally can't rapid charge your car anywhere in the second city, unless it's a leaf and unless you nicely ask them to move their various demo cars that they block the rapids with because they're obviously fed up of goodness knows how many thousands of leafs descending on them.

They're planning taxi EV points here although who knows if/when or how they'll mess it up. 

We've had quite a few posts on here where people have been trying to pass through or around the city and not found any rapid stops, usually when picking up their EV or similar. 

*shrug* maybe I'll install one at home. Charge people to use it. There must be money to be made at ecotricity prices.
					 "
bmw671,InstaVolt to roll out 200 new rapids across UK,"Parked my car at Meadowhall, only had 40 miles left, plugged in to a 11kw 3P charger, caught the train to Leeds. Came back a few hrs later, literally to the second that my car finished charging. Destination chargers are very useful, but chargers need to be matched to the location. No point installing at rapid at a hotel, or a 11kw 3P at a motorway services.
					 "
bmw672,InstaVolt to roll out 200 new rapids across UK,"Simon Hewison said:
				
					?
				
			
		
		Not so. Polar Instant is a pre-pay with a minimum top-up (as is Chargepoint Genie and Pod-Point)
CYC is post-pay, monthly.

Ecotricity is true pay-as-you-go, and you can use credit cards - but you do need to key the details in to your phone rather than use a POS terminal; admittedly a bit fiddly.
Fortum Charge and Drive networks (Franklin Energy, evDriver etc) are pay-as-you-go too.Click to expand...
	
Sorry, I stand by my comment.  There is no monthly fee or necessary membership card, pre-pay or pay monthly afterwards are still from the wordings of a press release pay as you go.
					 "
bmw673,InstaVolt to roll out 200 new rapids across UK,"I've had little success with destination chargers, as even when they are well placed, they have inevitably been ICEd.
					 "
bmw674,InstaVolt to roll out 200 new rapids across UK,"Ticklestick said:
				
					?
				
			
		
		*shrug* maybe I'll install one at home. Charge people to use it. There must be money to be made at ecotricity prices.Click to expand...
	
Only if you can get many people using the charger.   But if you get many people using a single rapid charger, it becomes very likely the charger will be in use when someone arrives resulting in long queues.

But if you have double the number of people using two rapid chargers (at the same location) then the average queuing time more than halves.

The real money making comes when you can have at least 4 rapid charges at the same location with half of them in use most of the time – as you have very short queues (mostly no queues) to keep the customers happy and lots of income.   (Or you have rapids at a location where people are stopping for a short time and will charge if the rapid is free and their battery has the space, but are happy to not charge as they will be back before they need to charge, e.g taxi rank.)
					 "
bmw675,InstaVolt to roll out 200 new rapids across UK,"ebyard said:
				
					?
				
			
		
		Destination chargers are very useful, but chargers need to be matched to the location. No point installing at rapid at a hotel, or a 11kw 3P at a motorway services.Click to expand...
	
But hotels do often sell a nice a cup of tee with cake, so if they are on a trunk road.     Likewise people do work at motorway service stations so a few 11kw 3P would be good for staff.   (My sister also often has team meetings with her staff at motorway service stations lasting 3 or 4 hours, as they are all working from home.)
					 "
bmw676,InstaVolt to roll out 200 new rapids across UK,"Electric vehicles on the charge in Mid Devon as Council teams up with InstaVolt

Instavolt installs rapid charger in Tiverton, Devon. 

No connection charge. 

35p per KWh on PAYG basis. 

No public money used to fund installation. 

Instavolt pays Devon council a rental income.
					 "
bmw677,InstaVolt to roll out 200 new rapids across UK,"And according to Zap-Map, you pay by Credit or Debit card. 

Is this rapid charge utopia?
					 "
bmw678,InstaVolt to roll out 200 new rapids across UK,"New rapids in Basingstoke are welcome too...

Basingstoke business park backs electric vehicle drivers | InstaVolt
					 "
bmw679,InstaVolt to roll out 200 new rapids across UK,"proddick said:
				
					?
				
			
		
		New rapids in Basingstoke are welcome too...

Basingstoke business park backs electric vehicle drivers | InstaVoltClick to expand...
	
"" InstaVolt’s are available to use on a pay as you go basis, with no subscription or membership required. Drivers simply tap their contactless credit or debit card, charge up and go.""

Ladies and gentleman, we have a winner.

Just a shame the chargers are not built in the UK. Come on Chargemaster, can't you get Instavolt to use your chargers instead?
					 "
bmw680,InstaVolt to roll out 200 new rapids across UK,"Tim Payne, CEO of InstaVolt, added: “We’re installing 3,000 rapid chargers across the UK and it’s only right that our home town should be one of the places to benefit. As more and more people drive electric vehicles, having a network of places where they can charge up en route, such as business parks, will be incredibly important.”

Ambitious plans: 3 chargers installed so far, 2,997 to go...
					 "
bmw681,InstaVolt to roll out 200 new rapids across UK,"I wish people would stop using the phrase ""charge up to 80% in half an hour"". It's pretty meaningless as it doesn't relate to every current or future EV, and gives no indication of how many miles it translates to.
					 "
bmw682,InstaVolt to roll out 200 new rapids across UK,"TVEV said:
				
					?
				
			
		
		Just a shame the chargers are not built in the UK. Come on Chargemaster, can't you get Instavolt to use your chargers instead?Click to expand...
	
As Chargemaster run their own network I guess they see Instavolt as a competitor.  Chargepoint don't have a UK network but are biggest in USA, so the partnership benefits both parties I guess.
					 "
bmw683,InstaVolt to roll out 200 new rapids across UK,"Are these new instavolts triple heads with AC or just DC Chademo & CCS?
					 "
bmw684,InstaVolt to roll out 200 new rapids across UK,"srichards said:
				
					?
				
			
		
		Are these new instavolts triple heads with AC or just DC Chademo & CCS?Click to expand...
	
Good point, on ZapMap the Devon one does not have AC rapid listed, only DC (CCS & CHAdeMO). That is one way to stop the PHEVs plugging in, but it won't please Zoe drivers.

I have just checked the regulations coming into effect in November and they specify that a DC charger installed (or replaced) from that date must offer CCS, but it does not have to offer AC.
					 "
bmw685,InstaVolt to roll out 200 new rapids across UK, 
bmw686,InstaVolt to roll out 200 new rapids across UK,"This explains the lack of response when Zoe owners have asked about AC support. Has anyone photographed the installation yet?
					 "
bmw687,InstaVolt to roll out 200 new rapids across UK,"Here's what Chargepoint appear to make...
Products - Business

I think that means they only do AC as a separate unit?
					 "
bmw688,InstaVolt to roll out 200 new rapids across UK,"matt303 said:
				
					?
				
			
		
		This explains the lack of response when Zoe owners have asked about AC support. Has anyone photographed the installation yet?Click to expand...
	
The press release has a photo with the two charging cables shown. I don't think there is much doubt it is sans-AC.
					 "
bmw689,InstaVolt to roll out 200 new rapids across UK,"Once Zoe is updated or replaced there will be no rapid AC charging cars so it's not a big issue from the charge point operators point of view over the life of the installation, probably a bigger issue if you are about to sign up to a 3 year PCP on a Zoe.
					 "
bmw690,InstaVolt to roll out 200 new rapids across UK,"While this is obviously a bit of a problem for existing Zoe drivers, the idea of Renault launching a THIRD (fourth if you count Tesla) incompatible fast charge standard into the wild was always going to end in tears.

The number of PHEV's I've seen suckling 3.6kW from a rapid AC cable...   

The extra cable, circuitry, controls etc just adds cost, complexity and further points of failure to an already shaky system. The sooner this bad idea is gone the better.
					 "
bmw691,InstaVolt to roll out 200 new rapids across UK,"The good news for Zoe drivers is we are seeing more 22kW posts being deployed. The new LEVC taxi is helping to create demand in cities and I think we will see more 11kW and 22kW capable cars over next few years. Shame new Leaf is only getting 6.6kW as standard, so retro 
					 "
bmw692,InstaVolt to roll out 200 new rapids across UK,"matt303 said:
				
					?
				
			
		
		This explains the lack of response when Zoe owners have asked about AC support. Has anyone photographed the installation yet?Click to expand...
	
From Instavolt's own media page...



Looks like the same place as the zap-chat photo...
Exe Valley Leisure Centre  EX16 6SG - electric car charge points
					 "
bmw693,InstaVolt to roll out 200 new rapids across UK,"Well marked spots, hopefully we'll see a good geographical spread of installs.
					 "
bmw694,InstaVolt to roll out 200 new rapids across UK,"matt303 said:
				
					?
				
			
		
		Well marked spots, hopefully we'll see a good geographical spread of installs.Click to expand...
	
They are a young startup, but I have been very impressed so far with what they are trying to do.

Currently, they have 3 live chargepoints.

1 at Exe Valley Leisure Centre, Devon

2 at Spindlewood, Chineham, Basingstoke.

These, and all their chargers, won't have AC but will be CCS and CHAdeMO, and contactless payment.
					 "
bmw695,InstaVolt to roll out 200 new rapids across UK,"Flyguy said:
				
					?
				
			
		
		While this is obviously a bit of a problem for existing Zoe drivers, the idea of Renault launching a THIRD (fourth if you count Tesla) incompatible fast charge standard into the wild was always going to end in tears.

The number of PHEV's I've seen suckling 3.6kW from a rapid AC cable...   

The extra cable, circuitry, controls etc just adds cost, complexity and further points of failure to an already shaky system. The sooner this bad idea is gone the better.Click to expand...
	
I agree with your observations and thought this might be the case when we purchased our Zoe. In fact I have been pleasantly surprised that Chargemaster have been installing triple head units. For the time being our Zoe is our long distance EV and we can survive quite well with the present network so I don't think it is going to be an issue. 
					 "
bmw696,InstaVolt to roll out 200 new rapids across UK,"Here you go: I'm here for 20mins if you need any more pics
					 "
bmw697,InstaVolt to roll out 200 new rapids across UK,"Robthebank said:
				
					?
				
			
		
		

	View attachment 56921
	
 

	View attachment 56929
	
 

	View attachment 56937
	
 Here you go: I'm here for 20mins if you need any more picsClick to expand...
	
Excellent. I'm really interested in how these perform. Could you give a site report when you're finished, please?
					 "
bmw698,InstaVolt to roll out 200 new rapids across UK,"TVEV said:
				
					?
				
			
		
		Excellent. I'm really interested in how these perform. Could you give a site report when you're finished, please?Click to expand...
	
 Unfortunately I'm in a business hire car today, the LEAF's at home resting from the 500+ miles it did the weekend 
					 "
bmw699,InstaVolt to roll out 200 new rapids across UK,"Robthebank said:
				
					?
				
			
		
		Unfortunately I'm in a business hire car today, the LEAF's at home resting from the 500+ miles it did the weekend Click to expand...
	
No probs. Nice to have the pics anyway. Looks nice and simple.

I might try and get to the Basingstoke one at some point to give it go.
					 "
bmw700,InstaVolt to roll out 200 new rapids across UK,"Small digital interface:


	
					 "
bmw701,InstaVolt to roll out 200 new rapids across UK,"Robthebank said:
				
					?
				
			
		
		Small digital interface:


	View attachment 56945
	
Click to expand...
	
I was surprised by the small screen, because in the spec info I read somewhere (read so much, can't remember where it was) I thought it said a 10"" screen. I suppose if it does the job, size isn't important 
					 "
