rid,rTitle,rText 
car_3394,Great vehicle,One of the best vehicles that I ever owned
car_3395,Best vehicle I've owned!,"I've owned 3 Japanese cars, 2 Americans, and this SUV by far is the best vehicle I've driven. It is so enjoyable and comfortable. Besides the fact that it drinks more gas than my dad drink his beers in a week, the Q7 is a fantastic vehicle. Just one thing, WHY THE HELL AUDI DOESN'T HAVE A REGULAR AUX PORT LIKE THE REST OF THE WORLD? I have to open the iPod box every time and it's just not very convenient. Other than that, I have no complaint about this beautiful SUV."
car_3396,"125,000 miles and still ticking.","The cupholders are placed in a terrible location, making spills into the navigation controls inevitable, as they are located just below the cupholders.  Even a minor spill into the system causes it to short out.  I have already replaced two and it looks like I have another problem.  The electronics should be better insulated to allow for occasional spills.  Better yet, move the cupholders to a less vulnerable location.For the second time, I am experiencing rips in the leather seating.  I have never had this problem with other cars, including my 15-year old Beetle with leather seats.  And no, I don't carry knives or screwdrivers in my back pockets.  Just had to replace the battery, which is located under the passenger side front seat, which needs to be removed to get to the battery compartment.  Ridiculously expensive for labor.  Audi wanted around $600 for replacement.  Had it done at my local foreign car repair shop for $380.  Replacing brakes is incredibly expensive, even when done at my repair shop."
car_3397,Disappointed,"I purchased my Q7 October 2008 & loved it for the first 2 years.October 2010 things started to go wrong. I drive a lot of highway miles so it was out of warranty.The lane side assist went out, the latch for the rear moonroof broke ($900.00 for a latch!) & in November 2010 the heat went out, only on the drivers side, then both motors on the mirros went out at a cost of over $300.00 each.It is now January 2012 & I am still dealing with heat issues after spending $1500.00 in repairs it still doesn't work properly, sometimesnot at all.Now my remote is beginning to fail.I have spent the last 15 months dealing with failures & expenses.I'm done! Will never buy Audi again!"
car_3398,Noisy engine,"The reliability has been poor, the worst of any vehicle a have owned. Had to tow it to the dealer in my first week of ownership, the engine just stopped running. Front bearing gone at 25,000 KM. Driver door keeps dropping, it has been fixed 3 times. Other problems, way too many. Frustrating. I find the V6 quite noise even below 2000 RPM; makes more  noise than my brother in law Ford Escape. Dealer service could be better"
car_3399,Tonka toy with a great ride,To  be honest we have not had big problems just lots of little ones. The gas cap cover is pathetic and the lock is a joke - open it with your fingers when locked. With kids and pets it seems impossible to not knock water etc over in the center console which ruins the electronics. Part of the body is simply falling off. This is our 4th audi and we have not looked anywhere else simply because of the way we were treated. This too has declined - still pretty good just less than their usual stellar. In 2 years the seat leather has developed a large long crack in it - our 10 year old a6 is still fine.
car_3400,So Far So Good,"Good car so far. Lots of comments on the great looks. No major issues to date. Ready for new tires at 27K. Brakes are coming. Pull a 5000lb boat with some difficulty. Pulls well up to about 50mph then struggles trying to maintain 60mph+, even on the slightest hill. I manually shift to keep the gearing correct or the engine just rev's really high. Recommend the 3.0 TDI or the 4.2 V8 if you plan to pull more than 3000lbs.  My biggest beef is the lack of a rear hatch close feature on the key fob.  Audi seems to think your hands are full when loading, but not full when unloading.  Can't reach the button with full hands. Wife wants another when the lease is up. Probably the TDI Prestige."
car_3401,Q7 4.2 S-Line,"Our Q7 has been at the dealer for the past 45 days and they have no estimate as to when they will return it.  This car has been a nightmare.  Brakes started screeching at 2000 miles and in the 2.5 years that I have owned this car, it has been at the dealer over 20 times (excluding scheduled maintenance).  The starter has been replaced twice which requires the entire engine to be pulled from the vehicle (nice design).  Audi does have roadside assistance which is nice since I have had to utilize this service 6 times to have the vehicle towed to the dealer.  The Q7 S-line is a cool looking SUV, if the cool design does not turn heads, the screeching brakes will!"
car_3402,Loving it,"I've had this vehicle now for about 9 months and completely love it. Mine has most of the extra bells and whistles, and I have been totally spoiled by the features - even the ones I thought I'd never use (keyless entry/start, lane assist, back up camera).  With the 21 inch wheels this thing corners and handles more like a sports car than a SUV. But the beefy curb weight (while providing for a sense of security and impervious-ness-ity) definitely makes for less than thrilling accelerations. I expected this though when I bought it, so no surprises there. A few minor issues with squealing brakes and the like have been promptly handled by Audi care and all-in-all I am very happy with my Q7."
car_3403,Disappointed,Love the car except the electronics. Console buttons shorted out from windex used to clean off finger prints. Really bad design as the buttons are not sealed and will short out with only a couple of drops.  Audi will not stand behind. Cost $1000 to replace in the first 6 months. Afraid to use the cup holders that are located above the elect. 2 drops and another $1000. pule the hassle. Want my Range Rover back.
car_3404,"Great machine, but not options","I have Q7 Premium S-line 4.2, absolutely great, fun to drive.  But, it would not be so great without all features. In my opinion adaptive air suspension is a must, adaptive cruise control is fun, great help, but be careful, it provides safety, but stay alert, in critical situations you need to take over. Parking sensors is also a must with such relatively large vehicle. The line assist possible saved me already from couple of dangerous situations and side assist also, although it takes some effort to learn to look at it.  A lot of features and after 5 months I am still discovering how to use them in concert effectively.  Tested BMW X5 (too small) and Merc. GL550, did not like the controls"
car_3405,Disappointed,"My husband purchased this car for me and traded in our A4 cab for it. I loved it at first. Then a month into ownership, the trunk latch broke. It wouldn't close all the way so I had to drive the hour away to the nearest dealership (twice) to get it fixed. 2 weeks ago, my MMI system stopped working and it was stuck to only play CDs. I took it in today and was told you're out of luck because you spilled something on it. Had I known this was such a common problem, I wouldn't have bought this car. Now I have to shell out the money out of pocket to replace the MMI system. After reading a bunch of reviews, it seems to be an extremely common problem."
car_3406,Great fun machine in mountains,"Drove  4700 miles from Ohio to Wyoming and Montana, thru Chief Joseph highway and Beartooth pass. Typtronic tranmission was spectacular in moving through the passes, hair-pin turns and altitudes over 11000 ft. Six passengers very comfortable. Gas mileage acceptable and with hi speed western states 75mph limits a real dream to drive. Rear camera very helpful in parallel parking and in exiting parking lots. The water bottle storage in the doors was easy access and convienent. Air conditioning throughout the whole car was effictive. Access to rear seats challenging but once seated, very comfortable. Great car for a great trip."
car_3407,Car Seat in the Center Rear,"I love the car but am so disappointed that with a Britax diplomat infant rear-facing seat (one of the smallet, most narrow on the market) installed in the center position (the safest), I can only use one of the two adjacent seats. The other is unusable because you cannot access the seat belt buckle!  Even in my old A6 wagon this was not a problem. Further, with a carseat in the center location, it is impossible to move the seats forward to access the third row. You can move the carseat to the left or right but then your two rear passengers (imagine grandma and grandpa) are squished together and the one in the center has a very small seat. This is a silly problem to have in an SUV."
car_3408,Finally! No More Minivan!,"OK. Here we go. How do we make the case to not lease our fourth minivan in over ten years? Currently three children 10, 7 and 5. Get the whole family in the van and go visit the Q7. You won't regret it I promise. I know we need all that space and cupholders, but still just go check it out...you deserve it! Maybe, just maybe, the kids can sacrifice a little for mom and dad. Afterall, this vehicle has everything you need to survive as a family of five and it performs, looks and rides like no minivan I've ever owned in the the last ten years. I drive a BMW 5 series so this is for my wife. But, this vehicle alone has made me consider an Audi for myself."
car_3409,Dream come true,"Shopped for while... Mercedes, BMW... test drove all.  All great but Q7 won. Special ordered, S-line, adaptive cruse and adaptive suspension together was worth waiting for. Love line assist and parking assist system. Bought 16GB USB drive and have all my favorite music at my steering wheel controls."
car_3410,SUVs aren't dead,"Purchased this vehicle for my wife because of increased need for space but without the minivan appearance. It has been a pleasure to drive with good handling (minimal body roll) and reasonable acceleration for the class of car. (I drive an RS4 and still enjoy the Q7). The ride can be rough, however, especially at lower speeds -- some likely related to 20"" wheels that were a part of the s-line package. Wish the air suspension was an option on the 3.6 which would likely improve ride quality. Gas mileage is reasonable with the 3.6 (21mpg at 70 mph) given size/wt of vehicle. I'm willing to take 5-7 mpg hit over a minivan for the sportier ride and appearance."
car_3411,Dream SUV,Had an 02 and 05 X5 but needed something larger. Now have 3000 miles and no problems. Love the S-Line option but Audi takes 2 points off the residual value for leases which doesn't seem fair when you pay more.
car_3412,What a bargain,"I have had my Q7 4.2 premium s line for about 3 weeks. I just came back from a trip to North Carolina and I am in love. I think that the best feature hands down is the lane assist; it makes everything easier and you always are aware of your surroundings. I have owned an ML, X5, Range Rover, Escalade, 4 runner, Montero, and I don't regret or miss anything from those vehicles."
car_3413,An SUV that is actually fun to drive!!,"After driving a bulky Expedition for 5 years, I really wanted a car.  But with kids and lots of carpooling, a car was out of the question.  I really needed 3rd row seating. My quest was to find an SUV that handled like a car. After lots of test drives, nothing compared to driving the Audi Q7. It was actually fun to drive!  The all wheel drive makes turning ratios a breeze.  I bought the 4.2 L  and wow can it go! I love the MMI (takes a few hours to get used to but it is a great system). Seats are very comfortable, 2nd row seat huge, 3rd row I can sit in comfortably (I'm 5'6"").  Interior is so cool at night with lots of red lights.  The huge sunroof is a must."
car_3414,A fantastic vehicle,"I've had my Q7 for a few weeks now and I couldn't be more impressed with it. The ride, design, and comfort is unsurpassed. Being a technophile, this vehicle leaves you asking for no more. The iPod/iPhone interface is seamless, the navigation is easy to use and the overall MMI provides you with any information you could ask for. I selected the adaptive air suspension option, and that has turned out to be a great option, giving the car an adjustable ride, depending on the conditions."
car_3415,Easily the best SUV I've ever owned,"I've owned a Volvo XC90 AWD since 2004 and I was looking for a change.   I narrowed my choices down to the BMW X5, Land Rover and the Audi Q7.  After many back-to-back-to-back test drives I bought the Q7 and I have never looked back!   This car continues to impress and amaze me with it's effortless driving and sumptuous interior... this is my first Audi and it won't be my last.  The MMI system works great (much better than the iDrive in my wife's BMW 3 series) and the advanced parking system makes short work of tight parking spaces."
car_3416,"Rolling Thunder, A6 on Steroids","This is my first return to a German car in 6 years. This car feels rock solid. The handling and seating position makes for comfortable commutes on DC's Capital Beltway. The parking sensors and rear backup camera are great. The MMI and nav. system takes some setup and getting used to, but once you've mastered it, it is quick and convenient. The 6 speed auto delivers on its promises."
car_3417,Better than the 07s,"I rented a 07 3.6 for two weeks in March. The ride is much smoother, handling not as stiff, brakes not as touchy compared to the 07 I rented. The standard front sensors and rear parking camera are incredible. The slight front bucket seats are very comfortable. The standard 20 inch wheels are a great touch at medium and high speeds but a little rigid at speeds below 45mph. Better off with these 20s than the 19s or 18s when it comes to handling.The acceleration, S turn capability, ride are perfect. Stereo system doesn't get any better. For driving around town, I suggest getting the 3.6. Second row leg room would better for a SUV of this size. A Plus grade over all."
car_3418,Doesn't Get Any Better,"The 08 has front and rear parking sensors which are perfect addition. The front seats have a slight bucket which is also new. The MMI is very easy to use but have to agree with others that the nav. system takes getting used too. The handling and acceleration are incredible, taking hard S turns in the Q7 is a lot of fun. The brakes aren't as sensitive as the 07's. The 20 inch wheels are also standard. The ride with these at lower speeds is a little noisy but over 45 it's smooth sailing. Better to have these 20s than have the 18s or 19s with less handing. This Q7 needs to be driven hard on the highways or along coastal or mountain passes. This is not a putt around town SUV."
car_3419,watch out for the squeaky brakes,know before you buy/lease
car_3420,Q7 electronics will stop your car:big safety issue,"I customized my car and got it July of 2016.  My car has been into the dealerships for pre sensor issues 5 times.  Service department always stated that they can replicate my issues and the car was driving as is and designed. They reset my car to manufacture twice and adjusted my cameras grasping for some sort of an explanation.    My car stopped me at a turn light and shuts off.  Then it presence went on in bumper to bumper traffic and my seat belt choked back on me when there was no reason to. My fuel injector malfunctioned at 6000 miles.  Because they can't duplicated the concerns, they dubbed the car safe.  As a driver and my car stops for false pretense detection that could put my life at risk and possible a fatal accident.  It's definite a huge safety concern that I'm having a headache with.  Even with a captured video, what cannot be duplicated becomes the consumers fault. https://youtu.be/txjonKMic1U  Audi service department could not grasp my problem, so I only got service... but I never got the ease of mind for safety, nor the customer satisfaction that my car was fix and safe to drive.  They would hope that they fix it, until my car started shutting off or stopping me.  My car was in the service department more than I could drive it for my sensors and electronic malfunction that puts me at risks.  They descriminated my gender for the lack of knowledge on handling the car.  But they were never able to explain what happened to to my car in my video I have attached."
car_3421,Spend on what's important,"I have a few audi's with all trim levels. I opted for the 3.0 premium with cold weather and electronics package with nav and apple play. The basic options on the car really are great and span the vast majority of what is important. It drives almost as nicely as my A6, has ample room and is arguably the best moderately large SUV out there. Not as big as a suburban but infinitely nicer to drive with great gas mileage. The model I have kept the price below 60k. You can get another 10k plus into it but in my opinion there is no need. Really pleased with this 2017 Q7"
car_3422,New Audi Driver,"Expensive, but loaded with the latest safety features.  Rides and handles great.  Unbelievably quiet."
car_3423,Great Vehicle But expensive,Great Vehicle But expensive. They could have added extra features for the cost. Value for money thumbs down. Vehicle quality and driving experience great
car_3424,Great car but horrible service at dealership,"This is the first time we purchased an Audi - we were sold by the excellent interior and a new, understated style that comes with the 2017 model. Let me start off by stating that we did not regret buying the car. We've since taken it for two long distance road trips and we throughly enjoyed this new car: generous space, elegant and comfy cockpit. The building quality is superb. There are some minor issues which are not uncommon for a new model: there was a high-pitch noise coming out of the side mirror at 40MPH+; some of the features do not work consistently (e.g. easy seat entry - the steering column is supposed to retract when the car is switched off); the Nav is not as easy to use as those offered by other manufactures (we had a Lexus RX before whose Nav, despite from 8 years ago, was extremely well designed and easy to use). Having said that, the dealership I bought the car from - at Bridgewater NJ -  is HORRIBLE. The only time they are responsive was at the time of sale. Once the car leaves the lot, you just won't hear from them. I contacted them couple of times for the issues stated above and for the key code they forgot to give to me - which I need for Audi Connect. Never heard from them. I finally drove up to their office, at which point they claimed they fired the service rep who apparently has been stonewalling all their customers. Well, how I wish that was the only bad apple! I had to make another trip to the dealership after I heard nothing from them for many weeks only to be told that they have assigned my case to another rep who conveniently was not in that day. After another few weeks without hearing anything from the ""new"" rep - all the while I was calling their office and even asking Audi US office to help - I had to drive up to the dealership again. This time I asked for the sale manager and told him that I wanted an answer from him directly. This guy, their sale manager, PROMISED to my face, that he would definitely get back to me within a week, ""before next Friday""... Well, Fridays have come and gone and it's been more than a month yet not a single word from anyone at that dealership. Granted, those issues (e.g. missing key code) are mostly annoyance, not exactly life threatening. But you expect  certain service when you buy a $60,000+ car and want to have some trust in the dealership that they will take care of certain problems when needed. It's a shame because honestly we like the car, but the poor customer service has put a huge dent in our enthusiasm and adds a significant doubt as to how long we should hold on to this car.Update 8-2017: The experience with the service department at this dealership has been better than the sales side - yes I have been using their service despite the really bad experience with their sales because of the location and convenience. They are still not as responsive as I would expect when it comes to schedule appointments etc but they do get the job done on time once I get the car in and the folks at the service department are courteous and some of them even go out of their way to help."
car_3425,Houston we have a problem,"This car looks like a spaceship inside, which is pretty cool.  We got the grey color with the optics package.  It's a pretty awesome car....... So it appears.  However, on day 2 of ownership and approximately 100 miles we are already having reliability issues.  Today we got a ""safety system error"" yellow light on the dash indicating that the airbag is malfunctioning.  In addition, on 3 occasions the car has literally turned itself off by itself when we place it in park.  This happened one at the aim and twice when switching drivers in front of the house.  I'm not talking about the engine turning off to save fuel, I'm talking about completely off to the point we have to hit start again for the car to reboot.  Active lane assist is also nonoperative for some reason. At 70k we could have purchased 2 more reliable Kia's."
car_3426,SUV shopping fatigue,"We looked, drove : Mercedes , Volvo, Infinity, Acura:  Test drive of the Q7 SOLD us on the quality, ride, quiet, workmanship of this impressive vehicle. I was worried about being ""too big"" , but drives & handles super. Would strongly recommend the 6CYL engine upgrade. The ride control/performance choices provide varied and even ""fun"" options. The graphics option of virtual dash well worth the extra dollars...Navigation visually is  outstanding with large picture in front of drivers view & adjustable via steering wheel controls. Unfortunately the ease, ability to use navigation system overly complicated, frustrating and ends up i don't use it ...I use my phone. Such a waste of technology . Did they really have a focus group trying out the system? Not overly impressed with sound system , but BOSE upgrade pricy for sure...if you can afford it ...do it! Really like the panoramic large moon roof. All in all, and because of a ""year end special deal"" this Q7 was clear choice over the competition."
car_3427,A lot of car but a lot of money,"This is really an adult car and not a kid carrier.  I went for the adaptive chassis which gives the Q7 amazing road holding. This car is loaded with technology.  Audi should hold classes the way Apple does to familiarize the owner with everything this car is capable of doing. You have the ability to control all the cameras; that means you can get front, rear, side, and 360 degree views at will.  The driver's seat is really a cockpit seat giving you access to heads up technology, and ability to control the dashboard display to meet your immediate needs whether it be fuel consumption or directional maps. The only real downside to the car is storage. The glove compartment is barely able to hold the manuals; and the center console might store a pack of gum.  If you drop all the rear seats then you can fit in groceries or a set of golf clubs. I would urge you to purchase the extended warranty as everything in this car is digital or electronic, including the shift; and that will take a bit of time to adjust to.  The only thing that still has a rotating knob is the radio volume on the steering wheel. It's a good that that through MyAudi online that you can view a number of instructional videos that help explain the car's technology. And when driving the car, be careful, because it is so quiet that you can and will exceed the posted speed limits. A great driving experience but it is an expensive driving experience when you have the prestige package."
car_3428,"It's relatively new but we love everything, almost","Update: Everything on the initial review still applies 5,000 miles later.Original review: This is a very high quality vehicle.  Overall it is excellent, but there are some areas that need to be considered based on your needs. More on that later.   The ride, handling, and quietness is far superior to the 2010 Lexus RX350 that we traded on this.  I also find the seats to be significantly more comfortable.  After an hour in the RX350 I was already adjusting the seat due to discomfort.  Not with the Audi.  The virtual cockpit and all the driver assist features (adaptive cruise control, side assist, pre-sense, etc.) LED adaptive headlights are fantastic and have worked flawlessly.  This does not drive OR ride like an SUV.  You easily forget you are driving a large SUV.  For those actually looking for a seven passenger vehicle, there are several things to consider.  We just had our third grandchild, so the ability to put three car seats across the 2nd row was a must.  The car seats barely fit in the RX350; making it very difficult to fasten the seat belt on the high back booster.  Not a problem with the Q7 since there is approximately three additional inches between the arm rests.  HOWEVER, we also wanted a seven passenger SUV so we could take their mom and dad, if necessary.  Only way to do that was to put two of the forward facing seats in the third row.  Grandkids loved it but difficult to connect belts, etc.  Plus it was necessary to put the rear facing infant car seat in middle position of second row , in order to fold and flip the outer seats for access to the 3rd row.  If that car seat is too wide, you are unable to flip / fold the outer seats.  Measure carefully before you buy if you have similar needs.  Cargo capacity with the third row seat backs in the up positions is significantly inadequate.  For those planning to vacation with seven, this is not the vehicle, unless you don't mind buying one of those roof top carriers that make you look like the Griswalds.  I really was not thrilled with the fact that the Q7 only comes with Run on Flat tires.  There are very few manufacturers that make the 20"" tires (Goodyear) that our Prestige has so you have to wonder how many tire shops within a 50 mile radius would have a replacement tire in the event of a tire failure.  I read horror stories about ROF tires, but ride quality, noise, and handling are not an issue in the Q7.  Due to all the technology there will be a very steep learning curve."
car_3429,Comfortable Luxury but know what you're buying,"Based on just 200 miles of driving this is a very comfortable car with great technology.  I have the Prestige trim as many of the features I wanted were standard.  I has the heads up display which is great except for one small fault.  The plastic frame around the lens in the dash is smooth.  At some angles sunlight will create a bit of glare around the edges of the display.  They are low enough not to be in the line of sight but I would have expected the engineers to realize this and make the frame out of a material that reduces glare.  The vehicle also comes with run flat tires and does not have a spare although it comes with a jack with no place to stow it so it isn't in the way.  It has a can similar to something like fix-a-flat.  Reviews on the mileage expected on the tires is not encouraging and a quick search for replacement tires (21"") on shows two manufacturers (Goodyear & Continental) with a price per tire near $500.  The interior is very nice.  The one drawback is the lack of storage bins.  There are only two small bins.  The one under the arm rest will hold a pair of sunglasses but leaves only a little room for anything else.  The CD player is located in the glove box so if you want to play a CD you have to load it before you start driving.  The virtual cockpit allows you to do many things without taking your hands off the steering wheel.  Functions like the radio and phone can be selected and controlled on the steering wheel so you don't have to look to the side to make a call or change the radio station.  The blind spot warning lights are on the side mirrors cover and are easier to see than just a small emblem on the mirror.  The speed limit for most streets is displayed on the instrument panel and the heads up display.  You can set a reminder that will cause the posted speed limit to flash if you exceed it more than the amount you set.  A very nice reminder in residential areas.  It also lets you know if you are in a school zone although it will still flash as if you are speeding even when school is not in session.  My wife has a very hard time pulling straight into a parking spot.  The parking assist will display your position in the parking spot so if you are at an angle or taking up two spots you can see it before you exit the car.  This is a great car (a little pricey) if you know the small shortcomings.After 5000 miles I still enjoy driving the Q7.  I love the heads up display.  I won't buy another care without it.  It took a little while to learn to use the adaptive cruise control and I don't drive on the freeway anymore without using it.  It does have a few quirks though.  The set speed automatically adjusts downward with a decreased speed limit which is good but it sometimes reduces speed even though there is no change in the speed limit.  This is especially true if the road had a long term construction project.  The cameras will also occasionally miss an increase in the posted speed so the speed sign will flash until you pass another speed sign and this can be for many miles.  The camera doesn't recognize all the signs indicating the end of a school zone so it will also flash until you finally come across another speed limit sign.  There are a  couple of irritants.  The drivers door has developed a rattle when driving over a slightly rough road and the dealership hasn't been able to fix.   (I didn't have this rattle after 100k miles on my Lexus SUV.)  Also the steering wheel is slightly ""off"" level.  That is if I put the steering wheel ""level"" the car will move to the right and it this includes driving in a parking lot.  The dealer checked the alignment and said it is ok but it still does it.  The backup sensor is nice but when I have a bike rack in the trailer hitch the warning tone is constant when backing up so you don't get a sense about how close you are to objects behind you based on the tone.  The car computes the estimated miles remaining before the next fill up but it tends to over estimate the gas mileage so it can be up to 100 miles  less than indicated on the display.  It is more noticeable when driving long distances on an interstate highway."
car_3430,No spare tire!,We enjoyed the test drive and were thinking serious about this SUV. Good looking and good finishes made this attractive in comparison to the X5 and GLE 350. Drove great.  We found the technology a little cumbersome but that could be expected as it was new to us but not as difficult as other test drives. The navigation voice commands could not recognize very much. The salesman indicated that it would get used to our voices. Right.  I checked this out with a current owner. He confirmed that voice commands are limited to his contact list.  The kicker for me was there was no spare tire! The salesman went looking for it and could not find it! It was sorta funny but it wasn't.  Their defense was it was equipped was run-flat tires with a 50 mile range. That may work for city slickers but we go to remote locations and that won't hunt. The  X5 also has no spare.  I understand that this is becoming more common but its not for me.
car_3431,Exciting only in Dynamic mode,"I have been considering this car, but I wanted to have a real testing experience before actually shelling out $60,000+.  So, I was able to rent this car for 1 week (it costs me some, but I think it is worth to avoid a costly mistake). I put about 1,000 miles on the car driving on all kind of terrains in Southern California, except in snow.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           FUEL ECONOMY. In auto mode and 60-40 highway/city I was getting a respectable 23.5mpg in Auto mode. On a long stretch of freeway I achieved 25mpg as claimed. In Dynamic mode, the fuel economy suffers immediately as the car shifts and revs up more. On the same 60-40 highway/city I could only get 21.5mpg. I was not driving slow and, in fact, I got it up to 100mph on several occasions; as usual, the ""secret"" is to accelerate gradually.                        DRIVING EXPERIENCE: It is boring (Lexus RX 350 sort of feeling) in Auto mode. More exciting (BMW X5 sort of thing) in Dynamic mode. I was actually surprised by how agile and stable the car is going uphill at good speeds in Dynamic mode. A true Dr. Jeckyll  and Mr. Hide sort of personality.   The car is long, but parallel parking is actually easier than I was expecting. Mind you, I said easier and not easy. Without the rearview camera and at night in dark areas, it is not completely a ""piece of cake"". Driving uphill on serious pitches like in Old-Town San Diego was more pleasant that I hoped for. I was a tad concerned on some pitches when I had to come to a complete stop, but the car proved excellent.                                                                          NOISE: Wind noise in more than on the BMW X5, at least once I hit 80mph-ish.. Road noise is definitely low. Excellent in that sense.                                      INTERIORS It is well detailed, it not exceptionally luxurious, at least not in the Premium or Premium plus trims. Unfortunately, the Luxury package (another $6k) is available only in the Prestige trim.   The car is comfortable, but not exceptionally comfortable. I am 6'2"" and 245lbs, and on a 4 hour + driving I wished the car had a better support for my thighs . The seats feel comfortable, but after hours of driving, did not feel that comfy anymore.  The double shade panels in front are an excellent touch. I wonder why more cars do not have them since that is an inexpensive feature..                          INFOTAINMENT SYSTEM.  I rent many high end cars, so I am quite familiar with the bells and whistles of infotainment systems, and I have learned tricks on one car that carry over, so to speak to a different brand, but it took me about one day to learn 80%+ of all functions.  For example, getting ambient lights and set them up is not completely intuitive and I had to watch a video on YouTube that taught me how to get it done choosing the colors (you must have the proper package for it, though).  The navigation system is pretty good and I do like the fact that it is higher up, although I use the one on my console while driving. But I would prefer a larger screen. I think that both Lexus RX 350 and BMW X5 are better visually speaking.  But it got me where I needed to go and it provided good directions in all situations except one where it kept sending me up a steep and narrow street only, we found out, to cut the driving distance by about 50-100 yards.   BRAKING.  It is overall fine, but in two instances I found myself wishing it could be a little more prompt. But that could just be me and the fact that I am used to a different car.                                                                                                                                                                                                                                                            LIGHTS: The Q7 lighting system ranks among the good ones. Drove it at night on hilly and narrow roads with nothing in terms of street lights and I always felt that I had a good view of the road, in particular using the high beam lights.                                                                                                                        OVERALL GRADE (A-): It has about all a driver would want, but it is fun to drive only in Dynamic mode.  The visual luxury is all there, but it is not 100% comfortable."
car_3432,Can be improved... but still great overall,"Recently made a switch from '13 BMW X5 50i to a '17 Q7 Prem Plus. Great car with lots of updates in tech and safety. Comfortable and quiet. While the engine has the punch in 'dynamic' mode, it lacks in 'auto' mode due to the tranny not shifting when needed. Going up a hill or trying to pass a vehicle requires a brick foot. Granted, I came from a turbo-charged V8 but expected more from the tranny which probably would make up the difference. The auto-start/stop isn't great when stopping - as if I am slamming on the brake b/c the engine shuts off before the car comes to a complete stop. The middle-rear seat cushion does not appear to be fixed in place as it shifts slightly - probably bringing it in to have it checked out. The tire jack tools have no where to be stored and sits in the trunk. One would think a small storage compartment can be built in somewhere for it. As some others have mentioned, when the phone is plugged in to USB for Carplay, you can no longer use the blue tooth function and have to go through the Carplay menu to make calls. I have not been able to hit the manufacturer's gas mileage of 19 city/25 highway/21 combined. So far locally I am getting 15 mpg or less and 20 mpg on highways. This is less than my V8 X5 which was consistent 17/21 mpg. For the pros, lighting for the vehicle is great inside and out.  Drive is very smooth and quiet; curious to see if that changes when the run-flats are worn in. It would seem I've been more critical than happy so far... I am just starting to get comfortable with the changes and hopefully it will get better over time. Overall, I am happy with the vehicle. Let's hope it is reliable and will last and retain good re-sale value."
car_3433,A big headache!,"I own a new 2017 Q7 for 7 months and it's currently 6500 miles. I love the esthetics and the drive but the electronics of this car are absolutely terrible! Don't buy this car! I have had  a steering wheel malfunction in this car 4 time where all the controls in the steering wheel stop working, -and next day everything is working again! . I took it to Audi 3 times and they can't figure it out! Also the rear camera doesn't work every time it rains. My volume button stopped working temporarily 3 times! My oil change light went off when it wasn't due for an oil change. The light went off the next day by itself.  There is a clicking noise everytime I start the car. Like a processor sound. I took the car to Audi and none of the issues where fixed yet.  I am planning to apply to lemon laws."
car_3434,hesitation,The Q7 2015 has inconsistent hesitation upon acceleration  which is a safety concern when pulling into traffic.  Not a happy Audi buyer.
car_3435,I am glad I made right choice.,"I was looking a car for couple months. I compared SUVs from Volvo, Benz, BMW, Porsche and Lexus. Audi Q7 is the best one."
car_3436,Two weeks review - Still in the honeymoon,"Car is super easy to drive. Super quiet too. Any size concerns related to parking go away with the visual package and the 360 view. As I am breaking in the engine I have not pushed any pedal to the limit but I can sense the power that this engine can provide and I am confident that I will be as impressed as I was with the demo car. Materials and ergonomics are top notch. I recommend to get the visual package because you get the LED lights, the extra cameras and the virtual cockpit which I have found very useful. I also got the Bose 3D sound system. If you are thinking on buying this car, you must listen to the standard sound system and compare. For me it was money well spent. On the negatives, I do not think that you will be able to get more mileage than what they advertised, I have been very reasonable as I am breaking in the engine and I am not getting more than 20mpg combined. The other thing is that sometimes I have to reestablish the Bluetooth connection in the phone to make it work. I have not found the pattern that causes that yet, hopefully the Audi guys tell me if I am doing something wrong next time I go there. Overall, a great experience so far. It is not cheap but you may not have a better option if you want to have a luxury 3-row SUV that performs and looks good for a family guy.10k update: Car keeps driving great and fuel economy got to 21.5 miles/gal. Two minor issues: climate control cannot be synch-ed from the driver controls, you have to manually do it. You have to look at the temperature in the second row as well. Not ideal for a car of this price. One of the speakers will have to be changed as it has a raspy sound in some specific range. It will be covered under the warranty. All things considered, still very happy. Pleasure to drive.20k update. Very pleased with the car. All works as expected. Pleasure to drive. I bounce between the auto and comfort drive mode. Fuel economy a little above 22 mpg now. I extended the satellite radio service. I have not extended the Audi google map and news service, I think that it is too expensive and they should offer a more competitive price or maybe separate the google map connectivity from the rest of the features. Without the google map service your navigation system works but it is not smart. It will not update route based on traffic. If you want that you will need to use the Apple service through car play."
